path_or_item,kind,classification,reason_ru,depends_on_borehole75,reuse_plan
derived_calculations.csv#DC-EQL-R3b-nu,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Equivalent mined-layer Poisson ratio, rule R3b (pass 4), normative sylvinite pillars → 0.166667 -",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-R3-Meq-omega0.462,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Constrained (1D) modulus of the equivalent mined layer, rules R3a/R3b (identical), omega 0.462 → 4.48333e+08 Pa",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-phiyy-lam0.60-omega0.462,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Released vertical fraction of the unconfined rib-pillar rules R3a/R3b, lambda = 0.60 (hypothesis member), omega 0.462 → 0.5427 -",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-phiyy-lam0.71-omega0.462,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Released vertical fraction of the unconfined rib-pillar rules R3a/R3b, lambda = 0.71 (hypothesis member), omega 0.462 → 0.557495 -",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-phiyy-lam1.00-omega0.462,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Released vertical fraction of the unconfined rib-pillar rules R3a/R3b, lambda = 1.00 (hypothesis member), omega 0.462 → 0.5965 -",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-phiyy-lam0.71-omega0.370,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Released vertical fraction, rules R3a/R3b, lambda 0.71 (reference member), omega = 0.370 (СКРУ-1 family; CASE 17 scenario set) → 0.481825 -",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-phiyy-lam0.71-omega0.556,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Released vertical fraction, rules R3a/R3b, lambda 0.71 (reference member), omega = 0.556 (СКРУ-1 family; CASE 17 scenario set) → 0.63481 -",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
derived_calculations.csv#DC-EQL-phiyy-lam0.71-omega0.593,derived_calculation,USEFUL_VERIFICATION,"STANDARD_MECHANICS: Released vertical fraction, rules R3a/R3b, lambda 0.71 (reference member), omega = 0.593 (СКРУ-1 family; CASE 17 scenario set) → 0.665242 -",N,"Правило R3b (E_eq, ν_eq, φ_yy по λ и ω) — формулы для process-model адаптера."
transferability.csv#TR-001,transferability_decision,REBUILD,depth to sylvinite-zone (СЗ) roof [L4_SZ] = 295.5 (259.33–374.95) m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Диапазон интервала по 8 скважинам целиковой зоны → в 3D интерполяция по всем скважинам; решение ACCEPT_RANGE сохранить как Transfer SKRU1_SKRU2→SKRU1.
transferability.csv#TR-002,transferability_decision,REBUILD,non-salt overburden thickness (surface → ПКС roof as picked) [L1_OVERBURDEN] = 171.95 (157.05–260.05) m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Диапазон интервала по 8 скважинам целиковой зоны → в 3D интерполяция по всем скважинам; решение ACCEPT_RANGE сохранить как Transfer SKRU1_SKRU2→SKRU1.
transferability.csv#TR-003,transferability_decision,REBUILD,ПКС interval (ПКС roof → СКЗ roof) [L2_PKS] = 40.2 (11.9–55.1) m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Диапазон интервала по 8 скважинам целиковой зоны → в 3D интерполяция по всем скважинам; решение ACCEPT_RANGE сохранить как Transfer SKRU1_SKRU2→SKRU1.
transferability.csv#TR-004,transferability_decision,REBUILD,СКЗ interval (СКЗ roof → СЗ roof) [L3_SKZ] = 83.35 (59.8–105.2) m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Диапазон интервала по 8 скважинам целиковой зоны → в 3D интерполяция по всем скважинам; решение ACCEPT_RANGE сохранить как Transfer SKRU1_SKRU2→SKRU1.
transferability.csv#TR-005,transferability_decision,REBUILD,СЗ interval (СЗ roof → ПдКС roof) [L4_SZ] = 19.3 (18.45–34.48) m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Диапазон интервала по 8 скважинам целиковой зоны → в 3D интерполяция по всем скважинам; решение ACCEPT_RANGE сохранить как Transfer SKRU1_SKRU2→SKRU1.
transferability.csv#TR-006,transferability_decision,LEGACY_ONLY,model base below ПдКС roof [L5_PDKS] = base at 500 m (≈170 m below ПдКС roof) m; ENGINEERING_ASSUMPTION_REQUIRED; scope VKM_REGIONAL; scale REGIONAL.,N,Численная постановка адаптера.
transferability.csv#TR-007,transferability_decision,SUPERSEDED_ASSUMPTION,dip of seams [all] = horizontal idealisation (regional dips ≈ 2.5–8°) rad; ENGINEERING_ASSUMPTION_REQUIRED; scope OTHER_VKM_SITE; scale NOT_APPLICABLE.,N,ENGINEERING_ASSUMPTION 2D-сценария; в 3D — фактические данные/UNKNOWN.
transferability.csv#TR-010,transferability_decision,REUSABLE_GENERIC,"extraction height КрII (СКРУ-1, 1 СЗП, block 6) [L4m_MINED] = 5.49 (5.30–5.49) m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-011,transferability_decision,REUSABLE_GENERIC,"extraction height АБ (СКРУ-1, 1 СЗП, block 6) [L4m_MINED] = 3.19 m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-012,transferability_decision,REUSABLE_GENERIC,chamber / pillar widths at СКРУ-1 [L4m_MINED] = block 6: 5.5 / 6.4; older zones: 15–16 / 11–12 m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-013,transferability_decision,REUSABLE_GENERIC,extraction ratio ω (plan section) [L4m_MINED] = 0.370–0.593 (families: 0.370 5/8.5 m; 0.462 block 6; 0.556 1 -; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-014,transferability_decision,REUSABLE_GENERIC,"profile-line-1 panel parameters (m_o, ω, p, years) — СКРУ-2 panels adjacent to the СКРУ-1 boundary [L4m_MINED] = m_o 3.8–8.4 m; ω 0.48–0.59; years 1974–1987 m / - / yr; OTHER_VKM_ANALOG_PRIOR; scope OTHER_VKM_SITE; scale FIELD_OBSERVATION.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-015,transferability_decision,REUSABLE_GENERIC,interchamber pillar load degree C at СКРУ-1 [L4m_MINED] = 0.14–0.36 -; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-016,transferability_decision,REUSABLE_GENERIC,panel width at СКРУ-1 [L4m_MINED] = 350–400 (500–600 in SW part) m; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-017,transferability_decision,SUPERSEDED_ASSUMPTION,"number/sequence of panels mined along the modelled section [L4m_MINED] = 3 panels, simultaneous (skeleton) -; ENGINEERING_ASSUMPTION_REQUIRED; scope N/A; scale NOT_APPLICABLE.",N,ENGINEERING_ASSUMPTION 2D-сценария; в 3D — фактические данные/UNKNOWN.
transferability.csv#TR-018,transferability_decision,REUSABLE_GENERIC,inter-mine (barrier) pillar width [L4_SZ] = ≥ 200 m; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale NOT_APPLICABLE.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-019,transferability_decision,REUSABLE_GENERIC,mining years of СКРУ-1 zones (context) [L4m_MINED] = 1934–1991 (zone table; 57П блок 101 mined 1989–1991) yr; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-020,transferability_decision,REUSABLE_GENERIC,backfill presence / lag at СКРУ-1 zones [L4m_MINED] = lag ≈0–83 yr (per-row; minimum among older zones ≈21 yr) yr; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-021,transferability_decision,REUSABLE_GENERIC,"backfill stiffness / compaction law [L4m_MINED] = lab compression 0.7–4.0 % (strain, salt tailings) — no modul -; INSUFFICIENT_EVIDENCE; scope VKM_REGIONAL; scale LAB.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-030,transferability_decision,REUSABLE_GENERIC,density of non-salt overburden (marl) [L1_OVERBURDEN] = 2242.6 kg/m3; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-031,transferability_decision,REUSABLE_GENERIC,density of rock salt [L2_PKS;L5_PDKS] = 2242.6 kg/m3; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-032,transferability_decision,REUSABLE_GENERIC,density of carnallite [L3_SKZ] = 2038.7 kg/m3; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-033,transferability_decision,REUSABLE_GENERIC,density of sylvinite [L4_SZ] = 2140.7 kg/m3; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-034,transferability_decision,REUSABLE_GENERIC,effective Young's modulus — marl (overburden) [L1_OVERBURDEN] = 6.0e8 Pa; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-035,transferability_decision,REUSABLE_GENERIC,effective Young's modulus — rock salt [L2_PKS;L5_PDKS] = 1.5e9 Pa; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-036,transferability_decision,REUSABLE_GENERIC,effective Young's modulus — carnallite [L3_SKZ] = 5.0e8 Pa; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-037,transferability_decision,REUSABLE_GENERIC,effective Young's modulus — sylvinite [L4_SZ] = 8.0e8 Pa; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-038,transferability_decision,REUSABLE_GENERIC,"lab elastic modulus of salt rocks, Сильвинит (Solikamsk) mine group [L2_PKS;L4_SZ;L5_PDKS] = 9.38e9–1.439e10 (salt/sylvinite); 1.61e9 carnallite Pa; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale LAB.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-039,transferability_decision,REUSABLE_GENERIC,"lab deformation modulus of salt rocks, Сильвинит mine group [L2_PKS;L4_SZ;L5_PDKS] = 7.3e8–1.1e9 Pa; NON_TRANSFERABLE; scope VKM_REGIONAL; scale LAB.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-040,transferability_decision,REUSABLE_GENERIC,Лебедева calibrated model factor 0.07 (2020; initial Kстр 15 from a non-salt chart) [none (not a PW input)] = 0.07 -; MODEL_SPECIFIC; scope OTHER_VKM_SITE; scale CALIBRATED_EFFECTIVE_MODEL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-041,transferability_decision,REUSABLE_GENERIC,"Беляков–Беликов FE model properties (E 400 MPa, ν 0.32, ρ 2500) [all] = E 4.0e8 Pa; ν 0.32; ρ 2500 kg/m3 mixed; MODEL_SPECIFIC; scope OTHER_VKM_SITE; scale CALIBRATED_EFFECTIVE_MODEL.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-042,transferability_decision,REUSABLE_GENERIC,Poisson's ratio — marl / rock salt / carnallite / sylvinite [L1..L5] = 0.3 / 0.3 / 0.4 / 0.2 -; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-043,transferability_decision,REUSABLE_GENERIC,"UCS of КрII sylvinite at СКРУ-1 (lab, Монолит-1, by h/d) [L4_SZ] = 2.13e7–4.86e7 (h/d 2.5…0.5) Pa; ACCEPT_RANGE; scope SITE_SPECIFIC; scale LAB.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-044,transferability_decision,REUSABLE_GENERIC,long-term / short-term strength ratio by lithology [L2..L5] = rock salt 0.60–0.65; sylvinite 0.35–0.40; carnallite 0.20–0. -; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale LAB.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-050,transferability_decision,REUSABLE_GENERIC,creep law family at massif scale [L2..L5] = UNDETERMINED (power law / Abel hereditary / engineering inte -; ENGINEERING_ASSUMPTION_REQUIRED; scope VKM_REGIONAL; scale NOT_APPLICABLE.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-051,transferability_decision,REUSABLE_GENERIC,"carnallite steady creep (lab): ė = 3·K^6.3517 1/сут [L3_SKZ] = A = 3 1/сут (3.47e-5 1/s), n = 6.3517, K = σ/σпр ∈ 0.2–0.6 mixed; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale LAB.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-052,transferability_decision,REUSABLE_GENERIC,massif-scale creep parameters for rock salt / sylvinite [L2;L4;L5] = UNKNOWN -; INSUFFICIENT_EVIDENCE; scope N/A; scale NOT_APPLICABLE.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-053,transferability_decision,REUSABLE_GENERIC,"normative Abel hereditary kernel (α = 0.7, δ = 5e-4…5e-3 s^(−1+α)) [L2..L5] = α 0.7; δ 5e-4–5e-3 s^(−1+α); VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-054,transferability_decision,REUSABLE_GENERIC,rock temperature at mining depth [all] = 283.15 (282.15–283.15) K; OTHER_VKM_ANALOG_PRIOR; scope OTHER_VKM_SITE; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-060,transferability_decision,REUSABLE_GENERIC,"horizontal/vertical in-situ stress ratio λ [all] = HYPOTHESIS_SET (RD-004): H60 0.6 (OTHER_VKM_SITE measured, Б -; ENGINEERING_ASSUMPTION_REQUIRED; scope VKM_REGIONAL; scale MASSIF.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-061,transferability_decision,LEGACY_ONLY,"boundary conditions (rollers, free surface) [domain] = u_x = 0 lateral; u_z = 0 base; traction-free top -; ENGINEERING_ASSUMPTION_REQUIRED; scope N/A; scale NOT_APPLICABLE.",N,Численная постановка адаптера.
transferability.csv#TR-070,transferability_decision,REUSABLE_GENERIC,benchmark spacing along profile lines [observation] = 25–60 m; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-071,transferability_decision,REUSABLE_GENERIC,campaign frequency rule [observation] = ≥1 survey per 3 yr for v < 20 mm/yr … more frequent at highe -; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale NOT_APPLICABLE.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-072,transferability_decision,REUSABLE_GENERIC,levelling precision class [observation] = class IV routine levelling (Уралкалий) on lines at both pill -; ACCEPT_RANGE; scope SITE_SPECIFIC; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-073,transferability_decision,REUSABLE_GENERIC,"InSAR LOS→vertical conversion error [observation] = single orbit +8–10 %, trough shift 50–60 m; two orbits ≈5 % -; OTHER_VKM_ANALOG_PRIOR; scope GENERAL_METHOD; scale MODEL_OUTPUT.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-074,transferability_decision,REUSABLE_GENERIC,observed mean subsidence rate along profile line №1 (2015–2020) [constraint] = 29–35 mm/yr; OTHER_VKM_ANALOG_PRIOR; scope OTHER_VKM_SITE; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-075,transferability_decision,REUSABLE_GENERIC,normative boundary angle for permanent pillars / full subsidence [constraint] = 55 deg; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-076,transferability_decision,REUSABLE_GENERIC,normative final-subsidence formula η = 0.9·m_o·ω·p·(C/0.32)² (C < 0.32) [constraint] = formula -; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale REGIONAL.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-077,transferability_decision,REUSABLE_GENERIC,high-precision levelling class (ПНИПУ line) [observation] = class II; relative error 1:20 000 -; OTHER_VKM_ANALOG_PRIOR; scope OTHER_VKM_SITE; scale FIELD_OBSERVATION.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-078,transferability_decision,REUSABLE_GENERIC,normative admissible pillar load degree [C] and the normative C formula [L4m_MINED] = [C] = 0.4 for sylvinite seams in areas OUTSIDE multi-storey  -; VKM_REGIONAL_PRIOR; scope VKM_REGIONAL; scale NOT_APPLICABLE.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-079,transferability_decision,REUSABLE_GENERIC,"λ = 0.6 in-situ (БКПРУ-2, 10 ЗП, КрII, 350 m; Kaiser-effect borehole method) [L2-L5 (salt)] = 0.6 (normalisation not stated; ±0.06) -; OTHER_VKM_ANALOG_PRIOR; scope OTHER_VKM_SITE; scale MASSIF.",N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-080,transferability_decision,REUSABLE_GENERIC,horizontal stress orientation (σH sub-latitudinal 225-300°; σv maximum) [none (orientation only)] = azimuth 225-300° deg; INSUFFICIENT_EVIDENCE; scope VKM_REGIONAL; scale MASSIF.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
transferability.csv#TR-081,transferability_decision,REUSABLE_GENERIC,λ = 1.2-1.5 (Филатова [23]) [none] = 1.2-1.5 -; NON_TRANSFERABLE; scope NON_VKM_ANALOG; scale MASSIF.,N,Решение о переносимости → Transfer-запись у соответствующей Quantity (scope/scale/method/status).
scenario_identity.yaml#FM-01,frankenmodel_item,SUPERSEDED_ASSUMPTION,borehole-75 column × block-6 seam/chamber geometry — RESOLVED_BY_DECLARATION,Y,Композиция 2D-мира из разных мест; в WorldSpec разрешается только через явные Transfer-записи и spatial_support.
scenario_identity.yaml#FM-02,frankenmodel_item,SUPERSEDED_ASSUMPTION,SW column location × most-of-field panel width — RESOLVED_BY_DECLARATION,Y,Композиция 2D-мира из разных мест; в WorldSpec разрешается только через явные Transfer-записи и spatial_support.
scenario_identity.yaml#FM-03,frankenmodel_item,SUPERSEDED_ASSUMPTION,line-№1 orientation × column location — RESOLVED,Y,Композиция 2D-мира из разных мест; в WorldSpec разрешается только через явные Transfer-записи и spatial_support.
scenario_identity.yaml#FM-04,frankenmodel_item,SUPERSEDED_ASSUMPTION,bh75 depths × block-6 seam geometry in pillar stress — RESOLVED_BY_DECLARATION,Y,Композиция 2D-мира из разных мест; в WorldSpec разрешается только через явные Transfer-записи и spatial_support.
scenario_identity.yaml#FM-05,frankenmodel_item,SUPERSEDED_ASSUMPTION,pillar post-check composite — RESOLVED_BY_DECLARATION,N,Композиция 2D-мира из разных мест; в WorldSpec разрешается только через явные Transfer-записи и spatial_support.
scenario_identity.yaml#FM-06,frankenmodel_item,REBUILD,monitoring composite — DEFERRED,N,"Композит мониторинга (линии целика, СКРУ-2) — строить observation model с per-component spatial_support."
scenario_identity.yaml#FM-07,frankenmodel_item,SUPERSEDED_ASSUMPTION,stress composite — RESOLVED_BY_DECLARATION,N,Композиция 2D-мира из разных мест; в WorldSpec разрешается только через явные Transfer-записи и spatial_support.
scenario_identity.yaml#FM-08,frankenmodel_item,REUSABLE_GENERIC,normative editions (Указания 2008/2014/2022) — OPEN_NONBLOCKING,N,"Редакции норм (Указания 2008/2014/2022, 1992) различаются — атрибут edition у каждого normative-правила."
scenario_identity.yaml#FM-09,frankenmodel_item,SUPERSEDED_ASSUMPTION,ω envelope over blocks/eras — RESOLVED_BY_DECLARATION,N,Композиция 2D-мира из разных мест; в WorldSpec разрешается только через явные Transfer-записи и spatial_support.
scenario_identity.yaml#FM-10,frankenmodel_item,SUPERSEDED_ASSUMPTION,'composite column' wording — RESOLVED,N,Композиция 2D-мира из разных мест; в WorldSpec разрешается только через явные Transfer-записи и spatial_support.
scenario_identity.yaml#FM-12,frankenmodel_item,REUSABLE_GENERIC,"one chamber/pillar (a, b) pair applied to both АБ and КрII for the 15/12, 16/11 and 5/8.5 m families (seam-specific documented designs differ; 5/8.5 m documented only for carnallite Вк) — OPEN_NONBLOCKING",N,"Документированные пары (a,b) различаются по пластам (1992: КрII 15–16/11–12, АБ 11–12/15–16; 5/8.5 только Вк) — хранить per-seam."
scenario_identity.yaml#FM-11,frankenmodel_item,USEFUL_VERIFICATION,"explicit-chamber transverse section (CASE 18 / CASE 19, across the periodicity, ACR) × reference section parallel to the chambers (CASE 16, PAR) — RESOLVED_BY_DECLARATION",N,Два 2D-сокращения одной 3D-раскладки не взаимозаменяемы — довод за 3D-мир.
evidence_gaps.csv#GAP-001,evidence_gap,REUSABLE_GENERIC,"density / unit weight of salt rocks and overburden (Q, ПЦТ, ТКТ, СМТ); критичность CRITICAL; статус PARTIALLY_RESOLVED; локальный корпус LOCAL_EXHAUSTED; внешний поиск DONE_NOT_FOUND (only model-assumed regional densities, EXT-S.",N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-002,evidence_gap,REUSABLE_GENERIC,Poisson's ratio of salt rocks and overburden; критичность HIGH; статус PARTIALLY_RESOLVED; локальный корпус LOCAL_EXHAUSTED; внешний поиск NOT_NEEDED_FOR_SALT; overburden via T8.,N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-003,evidence_gap,REUSABLE_GENERIC,massif-scale / effective modulus and lab→massif transformation; критичность CRITICAL; статус OPEN; локальный корпус LOCAL_EXHAUSTED; внешний поиск DONE (no СКРУ-1 massif modulus found).,N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-004,evidence_gap,REUSABLE_GENERIC,creep law form and parameters of ВКМ salt (lab and massif); критичность CRITICAL; статус PARTIALLY_RESOLVED; локальный корпус LOCAL_EXHAUSTED; внешний поиск DONE (pass 2 + 2b); VKM field-scale numbers paywalled.,N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-005,evidence_gap,REUSABLE_GENERIC,"rock temperature at mining depth (СКРУ-1, 250–400 m); критичность MEDIUM; статус PARTIALLY_RESOLVED; локальный корпус LOCAL_EXHAUSTED; внешний поиск DONE_NOT_FOUND (3 attempts).",N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-006,evidence_gap,REUSABLE_GENERIC,horizontal-to-vertical in-situ stress ratio λ in the salt massif; критичность HIGH; статус BOUNDED_ENSEMBLE_DIMENSION; локальный корпус LOCAL_EXHAUSTED; внешний поиск DONE.,N,Оставить BOUNDED_ENSEMBLE_DIMENSION (DISCRETE_SET λ).
evidence_gaps.csv#GAP-007,evidence_gap,REUSABLE_GENERIC,"mining geometry and chronology along a СКРУ-1 section (panels, seams mined, extraction height, ω, years); критичность CRITICAL; статус PARTIALLY_RESOLVED; локальный корпус LOCAL_EXHAUSTED; внешний поиск NOT_APPLICABLE.",N,"Главный пробел 3D+time: геометрия и хронология панелей/блоков СКРУ-1 (в т.ч. ЮЗ-панели у скв.75), технология КрII."
evidence_gaps.csv#GAP-008,evidence_gap,REUSABLE_GENERIC,"backfill degree of filling, stiffness/compaction and lag; критичность HIGH; статус PARTIALLY_RESOLVED; локальный корпус LOCAL_EXHAUSTED; внешний поиск DONE (timing only).",N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-009,evidence_gap,REUSABLE_GENERIC,equivalent mined-layer representation parameters (ГИ УрО РАН 'variable moduli'); критичность HIGH; статус OPEN; локальный корпус LOCAL_EXHAUSTED; внешний поиск DONE_NOT_FOUND (full texts paywalled).,N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-010,evidence_gap,REUSABLE_GENERIC,"levelling precision, benchmark spacing, campaign epochs at СКРУ-1; критичность HIGH; статус PARTIALLY_RESOLVED; локальный корпус LOCAL_EXHAUSTED; внешний поиск PARTIAL (EXT-SRC-008).",N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
evidence_gaps.csv#GAP-011,evidence_gap,REUSABLE_GENERIC,regional subsidence-time function and final subsidence factor; критичность MEDIUM; статус PARTIALLY_RESOLVED; локальный корпус -; внешний поиск -.,N,Перенести в gap-реестр WorldSpec со статусом и планом поиска; учитывать результаты reset-sweep.
