row_id,catalog,category,subcategory,item,value_as_printed,unit,site_attribution,scope,spatial_level,depth_or_unit_context,time_context,status,evidence_type,scale,skru1_transfer,evidence_strength,confidence,relevance_normal_skru1,relevance_accident_scenario,worldspec_role,source_ids,locator,vn_ids,prev_evidence_ids,extraction_method,quote_check,visual_recheck,conflict_ref,notes
HYD-113,hydro_evidence_catalog,SUBSALT,,"Средний химсостав подсолевых вод по комплексам (табл. 1.18, Яковлев 1998): Σ солей 179,61–231,40 г/дм³; пористость/проницаемость комплексов по керну и испытаниям (до 10⁻¹ мкм²)","Σ 179,61–231,40 г/дм³",г/дм³; %; мкм²,Соликамская впадина,VKM_REGIONAL,district,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,NONE,LOW,CONTEXT_ONLY,VKM-SRC-011,"VKM-SRC-011 p.40 (Табл. 1.18 (render 90 dpi, legible; text layer)) | VKM-SRC-011 p.40 (Табл. 1.19 (render 250 dpi clip, confirmed)) | VKM-SRC-011 p.40 (текст с.78)",EV-VN-S011-0771;EV-VN-S011-0772;EV-VN-S011-0773;EV-VN-S011-0774;EV-VN-S011-0775;EV-VN-S011-0776;EV-VN-S011-0777;EV-VN-S011-0761,,TEXT_LAYER,EXACT,,,Нефтепоисковые данные (1960–1990-е). Не нужны для нормального сценария СКРУ-1.
HYD-114,hydro_evidence_catalog,SUBSALT,,"Остаточная растворяющая способность подсолевых вод сакмарского яруса (211,4 г/дм³ на 1475–1600 м, скв. 26): до 0,14 кг галита на 1 л (расчёт автора)","0,14 кг/л",кг галита / л,"скв. 26, Дуринская площадь",OTHER_VKM_SITE,borehole,,,DERIVATION,CALCULATED_BY_AUTHOR,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,WEAK,HIGH,NONE,LOW,CONTEXT_ONLY,VKM-SRC-011,VKM-SRC-011 p.113 (p.224),EV-VN-S011-1964,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: OTHER_VKM_SITE_ANALOGUE; статус DERIVATION; дополнительных замечаний нет (см. item/value_as_printed).
HYD-115,hydro_evidence_catalog,HYDRO_MONITORING,,"После затопления БКПРУ-1 — комплексный мониторинг: гидрогеологические наблюдения, сейсмологический, гравиметрия, режимные геодезические оседания, InSAR, деформации зданий",перечень модальностей,,г. Березники (БКПРУ-1),BKPRU1,mine_field,,после 2006,FACT,LITERATURE_CITED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,LOW,HIGH,OBSERVATION_OPERATOR,VKM-SRC-003;VKM-SRC-004;VKM-SRC-017,VKM-SRC-004 p.2 (Введение) | VKM-SRC-017 p.1 (Введение) | VKM-SRC-003 p.31 (§2.1; ссылка [8]),EV-VN-S004-0011;EV-VN-S017-0006;EV-VN-S003-0105,,TEXT_LAYER,EXACT,,,Наблюдения часто запускаются только после видимых изменений/аварий → нет доаварийного фона (EV-VN-S017-0007) — ограничение информационного цикла.
HYD-116,hydro_evidence_catalog,HYDRO_MONITORING,,"Общий принцип систем безопасности калийных рудников: многоуровневый мониторинг — пьезометрический, деформационный, сейсмоакустический",принцип,,калийные рудники (общее),GENERAL_METHOD,mine,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,METHOD_ONLY,WEAK,HIGH,MEDIUM,MEDIUM,OBSERVATION_OPERATOR,VKM-SRC-023,VKM-SRC-023 p.15 (rendered p.15; §1.1.2),EV-VN-S023-0042,,DOCX_TEXT,EXACT,,,Существуют ли пьезометры над СКРУ-1 — UNKNOWN (в корпусе нет данных).
HYD-117,hydro_evidence_catalog,HYDRO_MONITORING,,"Аналог (Саскачеван): просачивание нескольких капель в час — почти во всех шахтах; постоянные наблюдения, отбор проб, стабильные изотопы O и H для определения формации-источника; притоки <0,5 м³/мин (Cory, Colonsay, Vanscoy) — до нескольких м³/мин (Rocanville, Patience Lake, K2)","капли/ч; <0,5 м³/мин … несколько м³/мин",м³/мин,калийные рудники Саскачевана,OTHER_POTASH_SITE,mine,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,MODERATE,HIGH,LOW,MEDIUM,OBSERVATION_OPERATOR,VKM-SRC-014,VKM-SRC-014 p.211 (§8.2.4),EV-VN-S014-1115;EV-VN-S014-1116,,TEXT_LAYER,EXACT,,,Оператор наблюдения «химия/изотопы притока → источник» — перспективный класс наблюдений для ВКМ; данных по СКРУ-1 нет.
HYD-118,hydro_evidence_catalog,HYDRO_MONITORING,,"Геофизический контроль ВЗТ по инструкции Уралкалия: выявление низкоомных, высокоомных, кинематических и динамических аномалий ВЗТ; электрометрия, гравиметрия, сейсмоакустика",перечень задач/методов,,рудники ПАО «Уралкалий» (~2016),VKM_REGIONAL,mine,,,FACT,NORMATIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,MEDIUM,HIGH,OBSERVATION_OPERATOR,VKM-SRC-040,VKM-SRC-040 p.37 (§1.3.1),EV-VN-S040-0105;EV-VN-S040-0106,,TEXT_LAYER,EXACT,,,Низкоомные аномалии ≈ обводнённые зоны (ИНТЕРПРЕТАЦИЯ на уровне инструкции). Результаты для СКРУ-1 в корпусе отсутствуют.
HYD-119,hydro_evidence_catalog,HYDRO_PROXY,,"Коэффициент риска прорыва / «ВУС» (оцифровка из Baryakh & Tenison 2021 [35]) по полю СКРУ-1: шкала легенды 0,3…0,65; максимумы в южно-центральной части; используется студентом как прокси проницаемости","0,3 … 0,65 (легенда)",безразм.,поле СКРУ-1 (восточные блоки вне растра),SKRU1,mine_field,,,DERIVATION,LITERATURE_CITED,NOT_APPLICABLE,SITE_SPECIFIC,WEAK,LOW,MEDIUM,MEDIUM,RESEARCH_REQUIRED,VKM-SRC-023,"VKM-SRC-023 p.79 (rendered p.79; Рис. 40а (media/image46.jpeg), Табл. 4.1 F1 '1_KRP') | VKM-SRC-023 p.81 (rendered p.81; Табл. 4.1 (rendered p.81-82))",EV-VN-S023-0407;EV-VN-S023-0422,,VISUAL_READ,EXACT_ADJACENT_PAGE,,HYD-CF21,"Вторичная переоцифровка производного индекса (не измерение, не проницаемость). Указатель на первоисточник [35] — нужен оригинал карты (GAP). Непрерывных полей проницаемости по СКРУ-1 нет (EV-VN-S023-0406). Атрибуция первоисточника противоречива (HYD-CF21, PRIMARY_SECONDARY-005): тот же слой kо на Рис. 24б ВКР отнесён к [32] = Барях, Асанов, Токсаров, Аникин 2011 (ГИАБ № 9, с. 19–24), на Рис. 40а и в табл. 4.1 F1 — к [35] = Барях, Тенисон 2021 (Горный журнал № 4, с. 57–63); принадлежность карты полю СКРУ-1 в первоисточниках не проверена."
HYD-120,hydro_evidence_catalog,OBSERVABILITY,,"Точное место прорыва на БКПРУ-1 установить не удалось — выработанное пространство недоступно; прямое изучение деформаций ВЗТ, как правило, невозможно из-за редкой сети скважин",ограничение наблюдаемости,,БКПРУ-1; ВКМКС в целом,VKM_REGIONAL,mine,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,HIGH,HIGH,OBSERVATION_OPERATOR,VKM-SRC-025,VKM-SRC-025 p.20 (§1.3) | VKM-SRC-025 p.21 (§1.3),EV-VN-S025-0148;EV-VN-S025-0150;EV-VN-S025-0151,,OCR_VISUALLY_CONFIRMED,FUZZY_66,,,"Структурное ограничение 3D+time мира: состояние ВЗТ — латентная переменная, наблюдаемая лишь косвенно (оседания, притоки, геофизика)."
HYD-121,hydro_evidence_catalog,ANALOGUE_FLOODING,,"Мировой опыт: Пруггер — по его оценке, затопленных калийных рудников в мире, вероятно, больше, чем действующих; в Германии >80 затопленных; Роненберг 1975; Вапно 1975, Джефферсон-Айленд 1980, Холле 1977, Потакан 1997; Солотвино (1950-е), Соль-Илецк (1919, 1979 — за ~36 ч)",перечень событий,,зарубежные и другие соляные месторождения,NON_VKM,mine,,1919–1997,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,MODERATE,HIGH,NONE,MEDIUM,CONTEXT_ONLY,VKM-SRC-016;VKM-SRC-021;VKM-SRC-025,"VKM-SRC-021 p.1 (введение, ссылки [1],[2]) | VKM-SRC-025 p.18 (§1.3) | VKM-SRC-016 p.2 (Введение) | VKM-SRC-025 p.19 (§1.3)",EV-VN-S021-0009;EV-VN-S025-0134;EV-VN-S025-0135;EV-VN-S016-0009;EV-VN-S025-0137;EV-VN-S025-0138;EV-VN-S025-0139,,TEXT_LAYER,EXACT,,,Базовая частота затоплений калийных рудников высока — аргумент включить аварийный сценарий как отдельную ветвь мира (не в нормальный режим).
HYD-122,hydro_evidence_catalog,ANALOGUE_FLOODING,,"Саскачеван: два класса притоков — прорывы через вскрытые зоны нарушений, связанные с водоносными горизонтами (Patience Lake затоплен; Rocanville), и притоки из-за нарушения сплошности вмещающих пород (Colonsay, Vanscoy); 5 из 17 стволов с большими притоками; 6 из 9 рудников с притоками в очистных зонах; Esterhazy — приток 88→22 «л/мин» (единица сомнительна)",5/17; 6/9; 88→22 л/мин [sic],,Саскачеван (Канада),OTHER_POTASH_SITE,mine,,до 2013; Esterhazy 2007,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,MODERATE,MEDIUM,NONE,MEDIUM,CONTEXT_ONLY,VKM-SRC-014;VKM-SRC-025,"VKM-SRC-014 p.203 (§8.2.1 (p.200–203)) | VKM-SRC-014 p.211 (§8.2.4) | VKM-SRC-014 p.218 (§8, «Эстерхези», рис. 8.13) | VKM-SRC-014 p.218 | VKM-SRC-014 p.200 (§8.2.1) | VKM-SRC-025 p.18 (§1.3)",EV-VN-S014-1098;EV-VN-S014-1114;EV-VN-S014-1143;EV-VN-S014-1145;EV-VN-S014-1094;EV-VN-S025-0136,,TEXT_LAYER,FUZZY_96,,,UNIT_DOUBT для Esterhazy (EV-VN-S014-1145).
HYD-123,hydro_evidence_catalog,ANALOGUE_HYDRO,,"Другие калийные объекты: Боулби (Великобритания) — рассол под высоким давлением в триасовом песчанике надсоляной толщи; Эльзас — ВЗТ 300 м; Тюбегатан — рассолопроявления в районе участка отработки; Гремячинское — ВЗТ 60–325 м, воды до 500 м 0,6–22,2 г/дм³, глубже рассолы до 173 г/дм³",см. item,,Боулби; Эльзас; Тюбегатан; Гремячинское,OTHER_POTASH_SITE,deposit,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,MODERATE,HIGH,NONE,LOW,CONTEXT_ONLY,VKM-SRC-005;VKM-SRC-014;VKM-SRC-024,VKM-SRC-014 p.240 (§8.5.2) | VKM-SRC-014 p.251 (§8.8) | VKM-SRC-005 p.2 (§Постановка задачи) | VKM-SRC-024 p.107 (Прил.1 §1.7) | VKM-SRC-024 p.106 (Прил.1 §1.7 pp.106-107),EV-VN-S014-1199;EV-VN-S014-1214;EV-VN-S005-0014;EV-VN-S024-0338;EV-VN-S024-0330;EV-VN-S024-0337,,TEXT_LAYER,EXACT,,,"Аналоги только для понятийного аппарата (ВЗТ, рассолопроявления); значения не переносятся на СКРУ-1."
HYD-124,hydro_evidence_catalog,CONFLICT,,"HYD-CF1: годовые осадки — 600–700 мм (Кудряшов 2013) vs 600–960 мм (Соловьев, Секунцов 2013)",600–700 vs 600–960,мм/год,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,deposit,,,FACT,MEASURED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,MEDIUM,LOW,LOW,BOUNDARY_CONDITION,VKM-SRC-011;VKM-SRC-014,VKM-SRC-011 p.6 (§1.1) | VKM-SRC-014 p.21 (§1.4),EV-VN-S011-0035;EV-VN-S014-0289,,TEXT_LAYER,NOT_FOUND,,HYD-CF1,Разные компиляции; период осреднения не указан ни в одном. Решение: хранить интервал-объединение как неопределённость ГУ (MODEL_CHOICE в локальной фазе).
HYD-125,hydro_evidence_catalog,CONFLICT,,"HYD-CF2: «абсолютная гидрогеологическая изоляция» пластов в естественных условиях vs наличие внутрисолевых рассолов, проницаемых глинистых прослоев и палеопроницаемости ВЗТ",качественное расхождение масштабов,,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,geological_element,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,HIGH,HIGH,RESEARCH_REQUIRED,VKM-SRC-011;VKM-SRC-014,"VKM-SRC-014 p.21 (§1.4) | VKM-SRC-011 p.119 (§3.8, p.236-237) | VKM-SRC-011 p.112 (§3.5, p.223)",EV-VN-S014-0290;EV-VN-S011-2021;EV-VN-S011-1828,,TEXT_LAYER,FUZZY_78,,HYD-CF2,"Не противоречие по сути: изоляция = отсутствие гидравлической связи с надсолевыми водоносными горизонтами в современном ненарушенном состоянии; внутрисолевые флюиды замкнуты. В модели: водоупор с анизотропной малой проницаемостью, а не «ноль»."
HYD-126,hydro_evidence_catalog,CONFLICT,,"HYD-CF3: надсолевые водоносные комплексы «слабо изолированы, гидравлически связаны» (SRC-014 2013, SRC-040 2017, SRC-011) vs отдельные горизонты со слабой взаимной связью (SRC-037 1992)",связаны vs плохо сообщаются,,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,deposit,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,LOW,HIGH,RESEARCH_REQUIRED,VKM-SRC-014;VKM-SRC-037;VKM-SRC-040,VKM-SRC-014 p.21 | VKM-SRC-037 p.9 | VKM-SRC-040 p.16,EV-VN-S014-0291;EV-VN-S040-0045,,TEXT_LAYER,EXACT,SRC-037 p9 CONFIRMED этим потоком,HYD-CF3,Для аварийного сценария критично (скорость подтока к зоне прорыва). Разрешение — только данными откачек/режимных наблюдений (в корпусе нет).
HYD-127,hydro_evidence_catalog,CONFLICT,,"HYD-CF4: ПЦТ — «пресные» воды при минерализации «0,5—50 г/л» (внутреннее несоответствие источника)","0,5—50 г/л vs «пресные»",г/л,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,geological_element,,,FACT,DESCRIPTIVE,FIELD,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,PARAMETER_PRIOR,VKM-SRC-037,VKM-SRC-037 p.9 (§1.1.4),EV-VN-S037-0107,,OCR_VISUALLY_CONFIRMED,FUZZY_66,CONFIRMED как напечатано (300 dpi),HYD-CF4,"Возможна опечатка (0,5—5,0?) — не исправлять; как напечатано."
HYD-128,hydro_evidence_catalog,CONFLICT,,"HYD-CF5: Кф ТКТ — от единиц до сотен м/сут (SRC-011) vs >40 м/сут, в нижней части до 200 м/сут (SRC-037)",единицы–сотни vs >40…200,м/сут,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,geological_element,,,FACT,MEASURED,FIELD,REGIONAL_PRIOR,MODERATE,HIGH,MEDIUM,HIGH,PARAMETER_PRIOR,VKM-SRC-011;VKM-SRC-037,VKM-SRC-011 p.37 (текст с.73) | VKM-SRC-037 p.9 (§1.1.4),EV-VN-S011-0699;EV-VN-S037-0108,,TEXT_LAYER,EXACT,,HYD-CF5,"Совместимые по порядку диапазоны; для модели — интервал, не точка."
HYD-129,hydro_evidence_catalog,CONFLICT,,"HYD-CF6: плотность рассолов рассольного горизонта 1,003–1,197 г/см³ vs насыщенные по NaCl, до 320 г/дм³ (равновесные насыщенные растворы 1,203–1,270; внутрисолевые 1,258–1,294)","1,003–1,197 vs 1,203–1,294",г/см³,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,geological_element,,,FACT,MEASURED,UNSTATED,REGIONAL_PRIOR,MODERATE,HIGH,LOW,MEDIUM,PARAMETER_PRIOR,VKM-SRC-011,"VKM-SRC-011 p.39 (текст с.75-76 (рассольный горизонт)) | VKM-SRC-011 p.123 (Табл. 3.6) | VKM-SRC-011 p.39 (Табл. 1.17 (render 250 dpi clip, confirmed))",EV-VN-S011-0714;EV-VN-S011-2051;EV-VN-S011-0732,,TEXT_LAYER,EXACT,,HYD-CF6,"Нижняя граница, вероятно, относится к слабым рассолам; сохраняются все значения. scale UNSTATED: масштаб значения (образец / массив / поле) источником не установлен или стороны сравнения разного масштаба; как параметр — только через явный Transfer (правило 26.09.2026)."
HYD-130,hydro_evidence_catalog,CONFLICT,,HYD-CF7: рассольный горизонт — единый контактный горизонт (Ходьков) vs спорадические несвязанные участки (Кудряшов),две гипотезы,,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,geological_element,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,LOW,HIGH,RESEARCH_REQUIRED,VKM-SRC-011,VKM-SRC-011 p.39 (текст с.76),EV-VN-S011-0721,,TEXT_LAYER,EXACT,,HYD-CF7,Структурная неопределённость (DISCRETE_SET гипотез).
HYD-131,hydro_evidence_catalog,CONFLICT,,"HYD-CF8: ВЗТ «до 13,5 м» — в основном тексте ВКР атрибутировано СКРУ-3 [25], в выводах/заключении подано без рудника в работе о СКРУ-1","13,5 м",м,СКРУ-3 (по scope строки),SKRU3,mine_field,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NEIGHBOUR_MINE_ANALOGUE,WEAK,HIGH,LOW,MEDIUM,CONTEXT_ONLY,VKM-SRC-023,"VKM-SRC-023 p.39 (Выводы по гл.2, rendered p.39) | VKM-SRC-023 p.109 (rendered p.109; Заключение, para 1)",EV-VN-S023-0199;EV-VN-S023-0478,,DOCX_TEXT,EXACT,SRC-023 p35 CONFIRMED «на некоторых участках СКРУ-3»,HYD-CF8,Разрешено в пользу СКРУ-3 по основному тексту.
HYD-132,hydro_evidence_catalog,CONFLICT,,"HYD-CF9: проницаемость соленосной толщи ≤10⁻⁸ м/сут (ВКР, без источника) vs анизотропные проводящие глинистые прослои (десятки–сотни мД по газу; до 100× различие рассол/вода)",≤1e-8 м/сут vs десятки–сотни мД (прослои),,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,geological_element,,,FACT,DESCRIPTIVE,UNSTATED,REGIONAL_PRIOR,WEAK,MEDIUM,MEDIUM,HIGH,PARAMETER_PRIOR,VKM-SRC-011;VKM-SRC-014;VKM-SRC-023,"VKM-SRC-023 p.35 (rendered p.35; §2.3) | VKM-SRC-014 p.24 (§1.5) | VKM-SRC-011 p.119 (§3.8, p.236-237)",EV-VN-S023-0167;EV-VN-S014-0310;EV-VN-S011-2021,,DOCX_TEXT,FUZZY_84,,HYD-CF9,"Разные среды (матрица соли vs контакты прослоев), разные флюиды (вода vs газ), разные единицы; пересчёт единиц НЕ выполнялся (облачная фаза). Для модели — два слоя/компонента проницаемости. scale UNSTATED: масштаб значения (образец / массив / поле) источником не установлен или стороны сравнения разного масштаба; как параметр — только через явный Transfer (правило 26.09.2026)."
HYD-133,hydro_evidence_catalog,CONFLICT,,"HYD-CF10: пористость несоляных (глинистых) прослоев 8,3 % (с.217) vs 8,6 % (с.238) в одной монографии","8,3 vs 8,6",%,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,geological_element,,,FACT,DESCRIPTIVE,UNSTATED,REGIONAL_PRIOR,MODERATE,HIGH,LOW,LOW,PARAMETER_PRIOR,VKM-SRC-011,"VKM-SRC-011 p.109 (p.217 vs p.238) | VKM-SRC-011 p.119 (§3.8, p.236) | VKM-SRC-011 p.109 (p.217)",EV-VN-S011-1782;EV-VN-S011-2019;EV-VN-S011-1781,,TEXT_LAYER,EXACT,,HYD-CF10,scale UNSTATED: масштаб значения (образец / массив / поле) источником не установлен или стороны сравнения разного масштаба; как параметр — только через явный Transfer (правило 26.09.2026).
HYD-134,hydro_evidence_catalog,CONFLICT,,"HYD-CF11: глубина ствола 2-бис СКРУ-1 — 295,6 м (табл. 1.7 SRC-037) vs 395,9 м (схема крепи SRC-040 рис. 1.4; и интервал бетона «266,1—395,9» в той же табл. 1.7)","295,6 vs 395,9",м,"СКРУ-1, ствол 2-бис",SKRU1,working,,,FACT,DESIGN_VALUE,NOT_APPLICABLE,SITE_SPECIFIC,MODERATE,MEDIUM,MEDIUM,MEDIUM,INITIAL_CONDITION,VKM-SRC-037;VKM-SRC-040,"VKM-SRC-037 p.18 (Табл. 1.7, СКПРУ-1) | VKM-SRC-040 p.19 (рис. 1.4)",EV-VN-S037-0192;EV-VN-S040-0056,,VISUAL_READ,NOT_FOUND,,HYD-CF11,"Внутреннее противоречие табл. 1.7 (глубина 295,6 < нижняя граница бетона 395,9) + внешнее расхождение; не разрешено. Нужна проверка по паспорту ствола."
HYD-135,hydro_evidence_catalog,CONFLICT,,"HYD-CF12: «сухие» рудники (безводность соляной толщи, отсутствие воды в забоях, водоотлив только для гидрозакладки) vs сообщённый «среднесуточный водоприток 250–300 м³/сут» (рудник не указан)",сухо vs 250–300 м³/сут,м³/сут,не указан (по scope строки),UNSTATED,mine,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,GAP,WEAK,MEDIUM,MEDIUM,MEDIUM,RESEARCH_REQUIRED,VKM-SRC-020;VKM-SRC-023;VKM-SRC-028,VKM-SRC-023 p.37 (rendered p.37; §2.4) | VKM-SRC-020 p.9 (§1.1) | VKM-SRC-020 p.43 (§1.8) | VKM-SRC-028 p.79 (§2.1.5 Система пылеподавления),EV-VN-S023-0187;EV-VN-S020-0091;EV-VN-S020-0193;EV-VN-S028-0073,,DOCX_TEXT,EXACT,,HYD-CF12,Приток 250–300 м³/сут может включать техногенные/закладочные рассолы; источник не установлен. Не использовать до проверки первоисточника.
HYD-136,hydro_evidence_catalog,CONFLICT,,HYD-CF13: водоприток ствола № 2 СКРУ-1 на 131–134 м «из карналлитового пласта» vs положение сильвинито-карналлитовой зоны ниже ~236 м (ствол 2-бис),131–134 м vs >236 м,м,"СКРУ-1, стволы 2 и 2-бис",SKRU1,working,,,UNKNOWN,INTERPRETATION,NOT_APPLICABLE,SITE_SPECIFIC,WEAK,MEDIUM,LOW,MEDIUM,RESEARCH_REQUIRED,VKM-SRC-040,"VKM-SRC-040 p.26 (§1.2.2 p.26 vs рис.1.4) | VKM-SRC-040 p.25 (§1.2.2, p.25-26)",EV-VN-S040-0074;EV-VN-S040-0072,,TEXT_LAYER,EXACT,,HYD-CF13,"Возможна ошибка пересказа (например, «карналлитовый» рассол или другая глубина); не использовать как отбивку горизонта."
HYD-137,hydro_evidence_catalog,CONFLICT,,HYD-CF14: потенциальный водоприток при нарушении защитного слоя «более 1000–1500 м³/сут» (учебное пособие 1998) vs фактические аварийные притоки до ~5000 м³/ч (БКПРУ-3) и 1200 м³/ч (БКПРУ-1),1000–1500 м³/сут vs 1200–5000 м³/ч,,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,mine,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,NONE,HIGH,SCENARIO_ONLY,VKM-SRC-020;VKM-SRC-025,VKM-SRC-020 p.10 (§1.1) | VKM-SRC-025 p.19 (§1.3) | VKM-SRC-025 p.20 (§1.3),EV-VN-S020-0095;EV-VN-S025-0141;EV-VN-S025-0144,,TEXT_LAYER,EXACT,,HYD-CF14,"Разные единицы времени (сутки vs час) — перевод не выполнялся; качественно учебная оценка существенно ниже фактических аварий. Для аварийной ветви — использовать фактические траектории, не учебную оценку."
HYD-138,hydro_evidence_catalog,CONFLICT,,"HYD-CF15: начало аварии БКПРУ-3 — начало января 1986, камера № 50, западный полублок 8-го блока (SRC-025) vs 11.01.1986, кровля камеры 4-й западной панели (SRC-040) vs места поступления рассолов на 15.01.1986 (SRC-011 рис. 1.58)",начало янв. / 11.01 / 15.01.1986,,БКПРУ-3,BKPRU3,block,,1986-01,FACT,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,NONE,MEDIUM,EVENT_LOG,VKM-SRC-011;VKM-SRC-025;VKM-SRC-040,"VKM-SRC-025 p.19 (§1.3) | VKM-SRC-040 p.35 (§1.3, p.35-36) | VKM-SRC-011 p.33 (Рис. 1.58 легенда; Рис. 1.60)",EV-VN-S025-0140;EV-VN-S040-0098;EV-VN-S011-0596,,OCR_VISUALLY_CONFIRMED,FUZZY_82,,HYD-CF15,Даты совместимы (15.01 — дата фиксации на карте); привязки «8-й блок» и «4-я западная панель» — разные уровни иерархии. Хранить все.
HYD-139,hydro_evidence_catalog,CONFLICT,,HYD-CF16: привязка прорыва БКПРУ-1 — 4–5 западные панели у скв. № 17 (SRC-025) vs 4 ЗП (SRC-040) vs западный участок к северу от скв. 17 (SRC-014); вероятное место нарушения — восточная часть 3–4 ЗП (SRC-025),4–5 ЗП / 4 ЗП / 3–4 ЗП,,БКПРУ-1,BKPRU1,panel,,2006-10,FACT,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,NONE,MEDIUM,EVENT_LOG,VKM-SRC-014;VKM-SRC-025;VKM-SRC-040,VKM-SRC-025 p.19 (§1.3 (pp.19-20)) | VKM-SRC-040 p.36 (§1.3) | VKM-SRC-014 p.10 (§1.1 (cont. p.11)) | VKM-SRC-025 p.20 (§1.3),EV-VN-S025-0142;EV-VN-S040-0099;EV-VN-S014-0031;EV-VN-S025-0145,,OCR_VISUALLY_CONFIRMED,FUZZY_64,,HYD-CF16,Место поступления рассолов ≠ место нарушения ВЗТ (последнее не установлено).
HYD-140,hydro_evidence_catalog,CONFLICT,,"HYD-CF17: СКРУ-2 — в ВКР — приостановка работ из-за водопритока в 2006 и 2014 гг.; в профильных источниках — прорыв с 2014 г. (борьба продолжается в 2024), в 1995 г. — обрушение без затопления",2006? / 2014,,СКРУ-2,SKRU2,mine,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NEIGHBOUR_MINE_ANALOGUE,MODERATE,HIGH,MEDIUM,HIGH,EVENT_LOG,VKM-SRC-012;VKM-SRC-021;VKM-SRC-023;VKM-SRC-040,VKM-SRC-023 p.10 (rendered p.10; Введение) | VKM-SRC-021 p.2 (введение) | VKM-SRC-040 p.36 (§1.3) | VKM-SRC-012 p.33 (§1.4.2 (pp.31-33)),EV-VN-S023-0025;EV-VN-S021-0012;EV-VN-S040-0100;EV-VN-S012-0166,,DOCX_TEXT,EXACT,,HYD-CF17,"«2006» для СКРУ-2, вероятно, перенос года аварии БКПРУ-1 (синтаксис ВКР). Принято: СКРУ-2 водоприток с 2014 г. (два профильных источника)."
HYD-141,hydro_evidence_catalog,CONFLICT,,"HYD-CF18: дата новой редакции «Указаний … от затопления» — «принята в 2023 г.» (текст SRC-021) vs «2022 г., 117 с.» (ссылка [3] SRC-021; 118 с. в предыдущей статье выпуска)",2023 vs 2022; 117 vs 118 с.,,"ВКМКС (регионально, несколько рудников) (по scope строки)",VKM_REGIONAL,deposit,,,FACT,NORMATIVE,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,LOW,LOW,EVENT_LOG,VKM-SRC-021;VKM-SRC-034,"VKM-SRC-021 p.5 (текст p.2 «В 2023 году» vs ссылка [3]) | VKM-SRC-021 p.2 (введение, ссылки [3],[4]) | VKM-SRC-034 p.5 (Библиографический список)",EV-VN-S021-0018;EV-VN-S021-0017;EV-VN-S034-0054,,TEXT_LAYER,FUZZY_71,,HYD-CF18,"Возможно: утверждена 2022, введена 2023."
